CustID,Age,Province,Years,CreditLimit,Payment,Min_payment,Ndefault,Balance,Balance_Freq,N_purchases,LastPurchase,MaxPurchase,Inst_purchase,Advance,Count_Advance_Tx,Purchase_Freq,Installment_Freq,Advance_Freq,Pct_full_payment
6707,24,Bangkok,6,0,11780.12601,1723.01492,0,1567.00478,1,21,12592.1,0,12592.1,0,1,1,0,0,0
6708,22,Bangkok,6,0,1967.9846,1769.14811,0,1306.44698,1,19,3387.9,0,3387.9,0,0.916667,0.916667,0,0,0.083333
6709,23,Bangkok,4,0,1115.79389,1809.70792,0,6175.97272,0.714286,0,0,0,0,6484.412976,0,0,0.285714,9,0
6710,20,Bangkok,6,0,10864.95221,698.58754,0,1696.00016,0.272727,1,367.9,0,367.9,15578.5612,0.083333,0.083333,0.25,10,0.090909
6711,22,Chaingmai,6,0,1614.43162,3280.60694,0,6319.59341,1,0,0,0,0,116.329488,0,0,0.083333,1,0
6712,25,Bangkok,6,0,6681.02469,1827.98058,0,989.37198,1,17,6763.1,6013.1,750,0,0.833333,0.083333,0,0,0
6713,24,Bangkok,6,0,2914.46692,3866.04593,0,12220.50009,1,0,0,0,0,6862.017276,0,0,0.166667,5,0
6714,20,Bangkok,3,0,3487.84045,871.69565,0,928.59389,1,5,4689.6,0,4989.6,0,1,0.833333,0,0,1
6715,25,,6,0,3717.59761,1582.08417,0,843.929,0.909091,23,1418.4,0,1418.4,0,0.75,0.75,0,0,0.1
6716,23,Bangkok,6,0,5581.43294,1701.30711,0,2875.89522,1,1,333.5,0,333.5,0,0.083333,0.083333,0,0,0
6717,37,Bangkok,6,0,64384.05866,12461.4055,0,53545.3794,1,0,0,0,0,51029.45704,0,0,0.916667,21,0
6718,20,Bangkok,6,0,2267.44914,1678.09303,0,328.9402,1,12,2716.8,0,2716.8,0,0.666667,0.583333,0,0,0.083333
6719,25,Bangkok,6,0,4308.33894,4939.78138,0,14453.83522,1,0,0,0,0,2052.976062,0,0,0.416667,7,0
6720,23,Phuket,6,0,17966.0533,48169.16305,0,19077.79363,1,17,20740.8,0,20740.8,0,1,1,0,0,0
6721,22,Bangkok,6,0,3869.13089,2550.52406,0,7389.92204,1,0,0,0,0,1117.697094,0,0,0.083333,1,0
6722,21,Chaingmai,3,0,657.6347,326.31347,0,48.22037,0.833333,6,583.2,0,583.2,0,0.833333,0.833333,0,0,0.666667
6723,25,Bangkok,6,0,7314.00261,1784.62119,0,1483.76249,0.363636,1,6000,6000,0,0,0.083333,0,0,0,0
6724,23,Nontaburi,6,0,27343.44075,2925.40684,0,9273.75909,0.454545,0,0,0,0,13291.54505,0,0,0.166667,7,0
6725,22,Rayong,6,0,3163.24154,2770.40895,0,1517.04474,1,0,0,0,0,526.769958,0,0,0.166667,2,0
6726,21,Bangkok,6,0,1873.4317,1727.47168,0,723.51933,1,10,2458.4,0,2458.4,0,0.833333,0.833333,0,0,0.166667
6727,21,Bangkok,5,0,2396.69232,724.66408,0,29.07271,0.2,1,530,530,0,0,0.1,0,0,0,0
6728,23,Nontaburi,6,0,17118.64665,3925.29445,0,13478.83104,1,3,1740.5,695.5,1045,10284.41562,0.166667,0.083333,0.25,5,0
6729,22,Bangkok,6,0,21801.00761,2292.89946,0,6766.27063,1,4,3308.3,3308.3,0,26844.15347,0.25,0,0.5,11,0.083333
6730,29,Nontaburi,6,0,48989.47715,3696.05826,1,8713.5543,0.545455,2,1749.3,1749.3,0,15728.58933,0.083333,0,0.166667,6,0
6731,25,Bangkok,6,-9,7142.5653,5447.04952,0,19151.89848,1,0,0,0,0,8342.32725,0,0,0.25,4,0
6732,26,Nontaburi,6,0,22076.49199,6131.30977,0,8518.80648,0.909091,18,14767,9345.9,5421.1,5423.613864,0.636364,0.363636,0.272727,3,0.125
6733,22,Chaingmai,6,0,20391.6951,1406.9611,0,4601.69381,1,49,27039.5,100,26939.5,0,0.916667,0.916667,0,0,0.555556
6734,22,Bangkok,6,0,4533.57965,1941.32474,0,1773.71967,1,8,5340,0,5340,0,0.666667,0.5,0,0,0
6735,23,Bangkok,6,0,3729.5804,1741.219,0,258.82538,1,19,4300.2,0.2,4300,0,1,0.916667,0,0,1
6736,21,Chaingmai,3,0,3494.48115,4411.02707,0,23781.50526,0.833333,0,0,0,0,24356.81752,0,0,0.333333,6,0
6737,21,Bangkok,6,0,9400.26302,1478.51745,0,445.39341,0.363636,4,943,718,225,0,0.25,0.25,0,0,0
6738,25,Bangkok,6,0,4359.27928,1291.52786,0,384.24273,1,12,4420.4,0,4420.4,0,0.666667,0.666667,0,0,0.8
6739,20,Nontaburi,6,0,35670.09988,2209.79761,0,8949.9047,0.636364,48,31845.4,24869.8,6975.6,9473.36355,1,1,0.5,12,0.083333
6740,22,Nontaburi,6,0,17519.77457,8449.75196,0,14598.53158,1,3,13650,13650,0,2183.203374,0.090909,0,0.090909,1,0
6741,25,Bangkok,6,0,4023.17895,4021.42382,0,15720.97459,1,0,0,0,0,6773.259276,0,0,0.083333,3,0
6742,25,Bangkok,6,0,4628.48132,4974.08854,0,16463.8453,1,51,10473.4,10473.4,0,879.902334,0.583333,0,0.166667,2,0
6743,20,Nontaburi,6,0,55575.39676,14342.38518,0,42189.56639,1,0,0,0,0,28405.82752,0,0,0.583333,44,0.083333
6744,22,Bangkok,6,0,2981.0235,1278.97927,0,452.2614,0.727273,0,0,0,0,876.741288,0,0,0.083333,1,0
6745,28,Nontaburi,6,0,29434.85063,11688.00699,0,46614.23201,1,0,0,0,0,31582.99079,0,0,0.583333,10,0
6746,22,Bangkok,6,0,4560.98668,3921.02723,0,15193.17855,1,0,0,0,0,3289.735296,0,0,0.166667,2,0
6747,26,Nontaburi,6,0,13964.33544,13915.19296,0,63068.26232,1,0,0,0,0,18541.23585,0,0,0.916667,21,0
6748,23,Bangkok,6,0,3011.02633,1520.0045,0,329.16536,1,12,3006.2,0,3006.2,0,1,0.916667,0,0,0.454545
6749,21,Chaingmai,6,0,2863.05162,528.43213,0,88.49404,0.454545,11,2209.9,0,2209.9,0,0.916667,0.833333,0,0,0.125
6750,21,Bangkok,6,0,3947.61847,568.815,0,56.63355,0.363636,1,350,350,0,0,0.083333,0,0,0,0.1
6751,22,Chaingmai,5,0,3096.9761,1446.41814,0,2986.51615,0.888889,0,0,0,0,2822.929434,0,0,0.111111,1,0
6752,21,Bangkok,6,0,9389.97556,28964.36166,0,7343.37883,1,2,556.8,0,556.8,0,0.166667,0.166667,0,0,0
6753,21,Bangkok,6,0,7986.81574,1744.91545,0,566.8168,1,20,8272,0,8272,0,1,1,0,0,0.666667
6755,21,Chaingmai,6,0,6176.78129,1559.50733,0,660.48562,1,17,6967.8,0,6967.8,0,0.916667,0.75,0,0,1
6757,31,Nontaburi,6,0,13570.18977,129263.8296,0,44155.26081,1,0,0,0,0,9553.723116,0,0,0.5,12,0
6758,29,Nontaburi,6,0,47147.41294,2002.87367,0,5637.49251,0.909091,25,50399.7,50399.7,0,0,0.833333,0,0,0,0.777778
6759,25,Bangkok,6,0,4252.80332,1666.5223,0,379.80086,1,12,4500,0,4500,0,1,1,0,0,0.666667
6760,23,Bangkok,6,0,9300.81668,1224.3225,0,2916.54079,1,9,15287.7,15287.7,0,0,0.416667,0,0,0,0
6761,22,,6,0,145.00688,1139.63653,0,721.88087,1,2,1179,1179,0,0,0.083333,0,0,0,0
6762,24,Bangkok,6,0,15707.0073,1985.2965,0,3704.89944,1,37,17236.1,9479.2,7756.9,0,1,1,0,0,0
6763,20,Chaingmai,6,0,20631.73023,1796.79908,0,6230.95349,0.727273,4,10100,10100,0,0,0.25,0,0,0,0
6764,22,Bangkok,6,0,7060.55693,694.48419,0,182.87569,1,24,7770,0,7770,0,1,1,0,0,1
6765,21,Bangkok,5,0,2240.88112,4816.29486,0,14211.69324,1,0,0,0,0,224.641332,0,0,0.2,2,0
6766,25,Bangkok,6,0,3104.036,2759.26987,0,168.21079,0.363636,4,1212,0,1212,0,0.333333,0.25,0,0,1
6767,28,Nontaburi,5,0,28224.57351,4718.85081,0,16678.51788,0.9,0,0,0,0,30800.23936,0,0,0.6,13,0.125
6768,22,Nontaburi,6,-9,42373.59587,10262.0348,0,29335.77644,1,88,45625.7,37298.3,8327.4,0,1,0.916667,0,0,0
6769,23,Bangkok,6,0,3260.59256,1627.85047,0,422.86207,1,41,4803.7,0,4803.7,0,1,1,0,0,0.833333
6770,23,Chaingmai,6,0,5992.33796,6250.24705,0,11256.97524,1,0,0,0,0,3024.418764,0,0,0.5,8,0
6771,21,Bangkok,5,0,0,0,0,259.98899,0.111111,0,0,0,0,2798.326668,0,0,0.111111,1,0
6772,21,Nontaburi,6,0,25625.1109,5272.59216,0,17945.31623,1,0,0,0,0,6301.196784,0,0,0.166667,5,0.083333
6773,22,Bangkok,6,0,16677.97657,20903.78842,0,2070.99447,1,12,17640,0,17640,0,1,1,0,0,0.545455
6774,25,Nontaburi,6,0,21686.17114,1956.62172,0,8751.03005,1,0,0,0,0,17928.37471,0,0,0.333333,12,0.4
6775,22,Bangkok,6,0,1874.52384,698.26362,0,690.36727,0.363636,2,7607.9,7607.9,0,0,0.166667,0,0,0,0
6776,21,Bangkok,6,0,14986.95114,3314.93084,0,9175.31824,1,0,0,0,0,7642.67067,0,0,0.083333,1,0.083333
6777,25,Nontaburi,6,0,22094.52275,6697.86627,0,19696.47597,1,0,0,0,0,11843.06389,0,0,0.333333,5,0
6778,25,Bangkok,6,0,5585.2387,2007.7995,0,257.2535,0.363636,3,1504.8,0,1504.8,0,0.25,0.25,0,0,0
6779,31,Nontaburi,6,0,13154.8708,18159.57627,0,50916.43375,1,0,0,0,0,13817.16089,0,0,0.5,10,0
6780,24,Bangkok,6,0,5271.71985,10973.72571,0,24334.87018,1,0,0,0,0,2089.78041,0,0,0.272727,6,0
6781,22,Bangkok,6,0,17427.75616,20379.22023,0,84652.96023,1,23,10669.1,8174.3,2494.8,11222.80447,1,0.916667,0.083333,1,0
6782,29,Nontaburi,6,0,5844.13797,112039.623,0,46169.91666,1,0,0,0,0,16863.5465,0,0,0.083333,8,0
6784,26,Bangkok,6,0,8513.38405,10812.24031,0,14526.16145,1,13,5222.9,456.5,4766.4,0,1,1,0,0,0
6785,26,Nontaburi,6,0,8736.34965,10327.18828,1,36810.31744,1,29,19223.9,13765.4,5458.5,0,0.583333,0.333333,0,0,0
6786,21,Bangkok,6,0,3813.31067,3281.58841,0,11663.37059,1,0,0,0,0,1093.379652,0,0,0.5,7,0
6787,20,Chaingmai,6,0,3618.09474,736.33343,0,383.42505,0.454545,3,1342.8,1342.8,0,0,0.083333,0,0,0,0.181818
6789,26,Bangkok,6,0,7037.72856,2492.98802,0,7656.6511,1,0,0,0,0,5547.767946,0,0,0.083333,1,0
6790,23,Bangkok,6,0,2676.61028,1991.89378,0,9057.71358,1,3,1161.5,361.5,800,0,0.166667,0.166667,0,0,0
6791,22,Chaingmai,6,0,2468.39723,6692.92383,0,5401.57857,1,11,1815,0,1815,0,0.833333,0.833333,0,0,0
6792,26,Bangkok,6,0,4937.29322,3900.37637,0,13560.50482,1,14,658.2,399,259.2,0,1,1,0,0,0
6793,23,Bangkok,6,0,7966.46284,2114.87323,0,7794.31874,1,48,7217.8,2235.3,4982.5,915.07134,1,0.916667,0.083333,2,0
6794,24,Bangkok,6,0,12294.90211,1399.89439,0,1067.52843,0.727273,25,8652.7,6378.9,2273.8,0,0.583333,0.5,0,0,0.111111
6795,24,Bangkok,3,0,867.23976,2327.60827,0,10298.5333,0.833333,2,7275.1,7275.1,0,7722.26838,0.333333,0,0.666667,5,0
6796,23,Nontaburi,6,0,27369.303,1560.20535,0,3138.02253,1,22,11463.7,7921,3542.7,8576.041404,0.583333,0.416667,0.333333,8,0.181818
6797,28,Nontaburi,6,0,6682.07015,9343.08332,0,27432.21459,1,0,0,0,0,4656.07746,0,0,0.166667,2,0
6798,23,Bangkok,6,0,3448.56423,6237.34943,0,11005.05764,1,2,2200,2200,0,0,0.166667,0,0,0,0
6799,22,Bangkok,6,0,23205.53403,2678.40916,0,3359.5482,1,35,21781.3,12150.1,9631.2,0,1,1,0,0,0.181818
6800,23,Chaingmai,3,0,1137.04149,888.06825,0,315.52295,1,6,1902.6,0,1902.6,0,1,0.833333,0,0,0.5
6801,27,Bangkok,6,0,6225.74342,8284.7697,0,14415.91027,1,8,2224.4,0,2224.4,0,0.666667,0.666667,0,0,0
6802,26,Bangkok,6,0,6622.08086,4746.06298,0,15947.2697,0.818182,0,0,0,0,1601.984892,0,0,0.083333,1,0
6803,21,Nontaburi,6,0,18572.29391,14301.98661,0,37719.44203,1,11,7869.2,2992.1,4877.1,5765.999208,0.333333,0.25,0.083333,2,0
6804,25,Bangkok,6,0,4341.64247,11070.0925,0,23824.9454,1,0,0,0,0,16775.44471,0,0,0.083333,2,0
6805,25,Nontaburi,6,0,46479.09943,16117.62121,0,3315.54753,1,6,1462.2,1462.2,0,16915.94208,0.5,0,0.916667,20,0.916667
6806,25,Nontaburi,6,-9,9769.1687,268735.1595,0,33453.11478,1,70,7671.3,200,7471.3,0,1,1,0,0,0
6807,22,Nontaburi,6,0,18974.37629,14791.59589,0,43385.58856,1,34,56777.6,16405.5,40372.1,0,1,1,0,0,0
6808,21,Bangkok,6,0,9383.76189,1652.91104,0,376.18883,1,12,9528,0,9528,0,1,1,0,0,0.916667
6809,28,Chaingmai,6,0,7574.09319,3703.9189,0,16709.18981,1,32,15438.3,14063.3,1375,5395.959492,1,0.25,0.083333,2,0
6810,24,Chaingmai,6,0,6764.52393,4218.40324,0,14659.96562,1,36,24989.2,2229.9,22759.3,0,1,1,0,0,0
6811,21,Bangkok,6,0,5709.59953,5992.43793,0,20798.2381,1,7,10219,10219,0,4875.356142,0.25,0,0.333333,4,0
6812,23,Chaingmai,6,0,49872.35359,51375.04664,0,162594.4857,1,143,50246.8,35824.5,14422.3,1972.18965,1,1,0.083333,2,0
6813,22,Bangkok,6,0,2069.03715,1668.87922,0,81.11284,0.545455,6,1225.8,0,1225.8,0,0.5,0.416667,0,0,0.8
6814,27,Nontaburi,6,0,5847.0712,13699.91379,0,25904.69749,1,11,4591.2,4220,371.2,0,0.333333,0.083333,0,0,0
6815,26,Bangkok,6,0,6848.53812,1641.45179,0,574.91021,1,27,7859.6,3838.4,4021.2,0,1,1,0,0,1
6816,35,Nontaburi,6,0,82618.9726,2982.03442,0,12096.13646,1,8,8746.8,0,8746.8,45983.43755,0.666667,0.666667,0.25,5,0.818182
6817,24,Bangkok,6,0,9549.89463,1856.15324,0,1733.31107,1,25,13014.4,9168,3846.4,0,0.916667,0.75,0,0,0.3
6818,30,Nontaburi,6,0,14973.18035,290198.0288,0,49721.08843,1,37,20725.7,456.5,20269.2,0,1,1,0,0,0
6819,23,Bangkok,6,0,4993.39328,693.34771,0,193.12066,1,12,3348,0,3348,0,1,1,0,0,0.166667
6820,21,Chaingmai,6,0,3395.25567,1608.3802,0,238.52869,0.363636,1,1237.5,1237.5,0,0,0.083333,0,0,0,0.333333
6821,29,Nontaburi,6,0,8342.26677,6599.20499,0,30437.96467,1,13,14109.5,12709.7,1399.8,8073.137802,0.666667,0.416667,0.25,4,0
6822,22,Nontaburi,6,0,24437.77007,2588.55956,0,5395.81502,0.818182,0,0,0,0,13781.16407,0,0,0.166667,2,0.125
6823,21,Bangkok,6,0,118458.4124,1566.8356,0,3483.42172,0.909091,103,118782.5,79589.6,39192.9,0,1,0.416667,0,0,0.6
6824,27,Bangkok,6,0,4648.91311,4884.88878,0,16359.64498,1,0,0,0,0,953.516754,0,0,0.333333,6,0
6825,23,Bangkok,4,0,1869.23852,72437.33403,0,10833.79171,1,1,99,0,99,0,0.142857,0.142857,0,0,0
6826,25,Chaingmai,6,0,3182.26488,5779.27525,0,9729.58145,1,1,1000,1000,0,224.821752,0.083333,0,0.166667,2,0
6827,25,Bangkok,6,0,3804.02296,5420.4143,0,11211.5859,1,5,2022,1200,822,474.227328,0.333333,0.25,0.083333,1,0
6828,21,Bangkok,6,0,5484.20841,4169.56325,0,15979.11395,1,0,0,0,0,977.518362,0,0,0.25,3,0
6829,22,Rayong,6,0,25464.57101,7582.81597,0,16959.94646,1,8,4789.9,4789.9,0,5133.879294,0.583333,0,0.25,3,0.083333
6831,33,Nontaburi,6,0,39832.38602,9641.01127,0,25210.94992,1,83,23261.6,8753.7,14507.9,0,1,1,0,0,0
6832,26,Chaingmai,6,0,16811.46226,1252.21028,0,1096.97529,1,12,15303.7,15303.7,0,0,1,0,0,0,0.111111
6833,27,Bangkok,6,0,14586.444,2306.65557,0,6318.58702,0.545455,5,752.5,0,752.5,0,0.333333,0.333333,0,0,0
6834,23,Bangkok,6,0,10802.76225,1859.48948,0,982.52565,1,88,10212.4,0,10212.4,0,1,1,0,0,0.5
6835,26,Nontaburi,6,0,12656.06632,7198.70166,0,33472.29846,1,10,4800,0,4800,10560.87494,0.833333,0.75,0.166667,3,0
6836,21,Chaingmai,6,0,84945.66989,11579.92946,0,1732.3165,0.181818,2,15558.5,15558.5,0,0,0.083333,0,0,0,0
6837,33,Nontaburi,6,-9,17822.8106,16857.2199,0,62807.67092,1,0,0,0,0,20312.03692,0,0,0.25,9,0
6838,20,Nontaburi,4,0,20841.09173,2677.74368,0,12995.54504,1,0,0,0,0,23733.36329,0,0,0.5,11,0.166667
6839,21,Chaingmai,6,0,5551.19249,577.41139,0,102.88205,0.363636,9,3240,0,3240,0,0.75,0.75,0,0,0
6840,23,Bangkok,6,0,2870.49312,420.58028,0,230.83392,0.454545,18,4479.6,0,4479.6,0,1,1,0,0,0.083333
6841,23,Chaingmai,6,0,10987.58855,1139.43497,0,5532.53321,0.636364,0,0,0,0,5853.97215,0,0,0.25,4,0
6842,26,Bangkok,6,0,10111.19851,1553.1308,0,525.11818,0.818182,0,0,0,0,4092.984528,0,0,0.166667,3,0.142857
6843,24,Bangkok,6,0,6075.46663,767.50324,0,635.24092,1,2,1457,1457,0,2958.742176,0.090909,0,0.090909,1,0
6844,28,Chaingmai,6,0,11528.59524,9965.73517,0,16081.63254,1,19,11306,11306,0,4095.155238,1,0,0.166667,4,0
6845,23,Bangkok,6,0,2135.15669,1564.29964,0,515.81189,1,10,3848.9,1200,2648.9,0,0.666667,0.583333,0,0,0.222222
6847,25,Bangkok,3,0,6069.96033,569.18917,0,1604.92501,1,13,8974.5,8974.5,0,0,0.666667,0,0,0,0
6849,28,Chaingmai,4,0,12683.95148,1816.54924,0,9158.57804,1,1,2754.1,2754.1,0,0,0.142857,0,0,0,0.142857
6850,24,Bangkok,6,0,3643.16697,1654.7018,0,328.07257,0.727273,8,3040,0,3040,0,0.666667,0.583333,0,0,0.428571
6851,21,Bangkok,6,0,0,0,0,23.22666,0.181818,2,510,0,510,0,0.166667,0.083333,0,0,0
6852,27,Nontaburi,6,0,10800.54078,5063.39439,0,20335.1327,1,48,22744.6,13504.5,9240.1,0,1,1,0,0,0
6854,27,Nontaburi,6,0,6795.2543,7180.62844,0,23253.73366,1,0,0,0,0,1965.973308,0,0,0.583333,10,0
6855,24,Bangkok,6,0,888.97909,1445.12685,0,205.02046,0.818182,3,533.6,0,533.6,0,0.25,0.166667,0,0,0
6856,22,Bangkok,6,0,5347.18227,6236.21303,0,19912.77745,1,1,567,567,0,6955.043094,0.083333,0,0.25,6,0
6857,23,Nontaburi,6,0,12983.06155,13090.41902,0,54870.71216,1,25,24350.9,5180.5,19170.4,18316.26378,0.916667,0.916667,0.333333,4,0
6858,27,Bangkok,6,0,4301.36625,3318.68318,0,10167.12614,1,0,0,0,0,772.975812,0,0,0.083333,2,0
6859,21,Rayong,6,0,2160.59115,1594.78913,0,760.96025,0.909091,3,712.2,0,712.2,0,0.25,0.25,0,0,0
6860,21,Bangkok,6,0,16184.79121,1354.40312,0,443.50816,0.454545,26,11443.5,10774.5,669,0,0.416667,0.166667,0,0,1
6861,27,Bangkok,6,0,5476.87792,4392.51584,0,16902.44293,1,0,0,0,0,1636.062876,0,0,0.083333,1,0
6862,21,Chaingmai,6,0,3185.21195,4328.76404,0,14389.59962,1,6,2420.1,1220.1,1200,221.326224,0.416667,0.333333,0.083333,1,0
6863,22,,4,0,3798.47536,4441.60316,0,15081.32993,0.75,0,0,0,0,14509.91486,0,0,0.375,11,0
6864,20,Chaingmai,6,0,3564.36938,6604.61755,0,16556.68019,1,7,2813,1113,1700,3189.432378,0.5,0.25,0.25,4,0
6865,27,Bangkok,6,0,12945.63221,15066.99285,0,16547.95346,0.909091,48,25304.8,12192.2,13112.6,5286.273228,0.75,0.666667,0.25,4,0
6866,23,Nontaburi,6,0,9631.06808,9088.49744,0,33819.42128,1,0,0,0,0,12113.13335,0,0,0.5,18,0
6867,23,Bangkok,6,0,2009.63332,1091.82077,0,51.16471,0.363636,2,502,502,0,0,0.166667,0,0,0,0.333333
6868,36,Bangkok,6,0,60804.57549,18511.82443,0,52117.97605,1,1,1696.7,1696.7,0,33643.69824,0.083333,0,0.083333,1,0
6869,28,Nontaburi,6,0,15700.50378,14437.0769,1,44879.93384,1,51,16549.4,4645,11904.4,12796.83129,1,1,0.666667,17,0
6870,22,Bangkok,6,0,3197.16795,1687.0599,0,3008.1906,1,0,0,0,0,11903.38798,0,0,0.5,13,0
6871,22,Chaingmai,6,0,989.47093,741.47879,0,140.74548,1,2,390,0,390,0,0.166667,0.166667,0,0,0
6872,25,Bangkok,6,0,1354.15952,1839.45301,0,5443.14078,1,1,1118,1118,0,5476.887762,0.083333,0,0.166667,3,0
6873,30,Nontaburi,6,0,23696.34112,6032.12057,0,27164.8667,1,104,33629.4,15600,18029.4,0,1,1,0,0,0
6874,27,Bangkok,6,-9,11051.42936,3618.80781,0,12432.50958,1,12,16800,0,16800,0,1,1,0,0,0
6875,24,Nontaburi,6,0,36867.98285,27511.34917,1,14522.21132,1,12,15000,0,15000,0,1,1,0,0,0
6876,27,Nontaburi,6,0,38279.39809,1974.65712,0,5120.11287,1,28,38371,15643.2,22727.8,0,1,1,0,0,0.416667
6877,24,Bangkok,6,0,0,0,0,3643.91307,0.272727,0,0,0,0,9950.549682,0,0,0.090909,1,0
6878,23,Bangkok,6,0,9026.12608,14545.23477,0,10889.36666,1,20,7249.8,919.3,6330.5,0,1,1,0,0,0
6880,25,Bangkok,6,0,15435.5933,1363.86862,0,4123.85505,1,0,0,0,0,753.78609,0,0,0.083333,2,0.083333
6881,25,Nontaburi,6,0,43379.64147,7703.52007,0,14749.90634,0.818182,67,44695.9,28366.3,16329.6,0,1,1,0,0,0
6882,21,Bangkok,6,0,3259.66302,1466.04543,0,284.86124,0.454545,10,1302.6,0,1302.6,0,0.5,0.5,0,0,0
6883,28,Bangkok,6,0,5868.00064,8136.33917,0,21829.07415,1,0,0,0,0,1263.608706,0,0,0.083333,1,0
6884,27,Nontaburi,4,0,49005.23879,1978.94736,0,8128.39893,0.875,13,11600.9,9320.9,2280,18778.21991,0.875,0.5,0.875,8,0.2
6885,22,Bangkok,6,0,2123.26548,3168.09973,0,8230.03516,1,12,4320,0,4320,0,1,1,0,0,0
6886,23,Rayong,6,0,3790.12616,1492.94359,0,406.40681,1,17,4412.3,0,4412.3,0,0.916667,0.833333,0,0,0.5
6887,22,Bangkok,6,0,715.88986,1783.06161,0,1049.63063,1,2,357.4,0,357.4,0,0.166667,0.166667,0,0,0
6888,20,Bangkok,6,0,2530.57215,4455.5812,0,6057.44452,1,1,1190,1190,0,0,0.083333,0,0,0,0
6889,25,Rayong,3,0,897.41508,1732.76205,0,7778.53474,0.666667,0,0,0,0,10920.86027,0,0,0.5,8,0
6890,24,Bangkok,6,0,12514.96096,9761.01952,0,16964.65412,1,6,2190.7,2190.7,0,7424.724234,0.333333,0,0.583333,19,0
6891,21,Chaingmai,6,0,5095.87601,1330.08193,0,657.01893,0.727273,6,5280.6,1280.6,4000,0,0.5,0.333333,0,0,0.454545
6892,31,Nontaburi,6,0,26115.95905,74663.53627,0,43643.83487,1,42,32141.9,2970,29171.9,6634.432854,1,1,0.166667,4,0
6893,26,Nontaburi,6,0,41447.07044,496.47266,0,67.93588,0.363636,24,26343.7,17734,8609.7,0,0.333333,0.333333,0,0,0
6894,22,Bangkok,6,0,7778.90206,1530.58328,0,630.47104,1,11,7665.6,1750,5915.6,0,0.833333,0.666667,0,0,0.8
6895,32,Nontaburi,6,0,57098.95929,8863.22345,0,38956.77052,1,4,1447.7,799.9,647.8,38953.74713,0.333333,0.166667,0.833333,27,0
6896,25,Bangkok,6,0,5286.15684,5003.39157,0,14779.60998,1,11,3492.5,0,3492.5,0,0.916667,0.833333,0,0,0
6897,23,Bangkok,5,0,666.10309,5268.73944,0,9002.41238,1,69,16743.2,12007,4736.2,0,1,0.9,0,0,0
6898,25,Bangkok,6,0,10772.30161,1799.63067,0,2341.6953,0.727273,6,8191.5,7741.5,450,0,0.25,0.083333,0,0,0
6899,20,Bangkok,6,0,7674.62556,706.8518,0,317.44161,0.272727,6,4655,0,5130,0,0.25,0.166667,0,0,0
6900,24,Bangkok,6,0,2188.51473,3328.99226,0,7010.1727,1,1,199.6,199.6,0,921.586608,0.083333,0,0.25,3,0
6901,22,Nontaburi,6,0,8544.46327,9561.66908,0,35609.77973,1,39,31296.7,22294.2,9002.5,1702.181088,1,1,0.166667,2,0
6902,23,Bangkok,5,0,22122.16039,1012.95693,0,2928.88058,0.777778,3,4260,0,4260,12283.82324,0.333333,0.222222,0.444444,5,0.4
6903,22,Bangkok,6,0,4295.94704,1862.68047,0,377.59404,1,12,3986.4,0,3986.4,0,1,1,0,0,1
6904,32,Nontaburi,6,0,14228.89138,19253.41433,0,56994.75671,1,0,0,0,0,8540.641764,0,0,0.333333,7,0
6905,24,Bangkok,6,0,7330.44687,1744.64929,0,610.80098,1,22,7296,0,7296,0,1,1,0,0,0.833333
6906,21,Nontaburi,6,0,8949.36707,10830.32123,0,29895.58429,1,0,0,0,0,25036.71397,0,0,0.583333,15,0
6907,22,Bangkok,6,0,3812.2527,1003.21702,0,293.60369,0.545455,6,5203,4245,958,0,0.5,0.333333,0,0,0.181818
6908,22,Chaingmai,6,-9,5941.59059,5011.92795,0,13964.13738,1,6,3126.6,2040,1086.6,1685.55153,0.25,0.083333,0.333333,8,0
6909,22,Chaingmai,6,0,3150.75002,878.24996,0,829.02896,0.727273,10,4304.3,0,4304.3,0,0.5,0.416667,0,0,0.083333
6910,22,Bangkok,6,0,20925.44158,2005.97917,0,7367.36738,1,26,11715,10035.4,1679.6,0,0.75,0.333333,0,0,0
6911,21,Bangkok,6,0,2911.21154,1800.93054,0,1793.57206,1,6,4971.5,4971.5,0,0,0.416667,0,0,0,0
6912,24,Bangkok,6,0,5965.4897,1767.77412,0,550.39565,1,44,5715.2,0,5715.2,0,1,1,0,0,1
6913,24,Chaingmai,4,0,1438.23981,486.79152,0,26.11795,0.142857,2,430.8,430.8,0,0,0.142857,0,0,0,0
6914,26,Nontaburi,6,0,32410.98168,7011.98898,0,23032.66119,1,9,7407.3,3248.8,4158.5,21129.83283,0.583333,0.333333,0.75,14,0
6915,23,Bangkok,6,0,4295.38574,6903.55456,0,17780.35758,1,7,4490,4490,0,0,0.416667,0,0,0,0
6916,22,Bangkok,6,0,7469.86805,4598.74277,0,18065.57876,1,11,2359,470,1889,7757.57274,0.833333,0.75,0.416667,12,0
6917,25,Chaingmai,6,0,3049.3211,2725.3859,0,8953.08285,1,0,0,0,0,355.357932,0,0,0.166667,2,0
6918,27,Bangkok,6,0,15897.07781,679.39783,0,806.07988,1,35,16383,0,16383,0,1,1,0,0,0.2
6919,21,Bangkok,6,0,25105.58599,2591.41203,0,922.61256,0.272727,4,6666.8,0,6666.8,0,0.333333,0.333333,0,0,0
