id,date,price,zipcode,lat,long,bedrooms,bathrooms,living_area,land_area,living_area17,land_area17,area_above,area_under,floors,waterfront,viewed,condition,grade,yr_built,yr_renovated
94130,20160718,330000,30055,37.4615,102.214,3,2.5,1870,4657,2290,4795,1870,0,2,0,0,3,8,2000,0
94193,20161231,875000,30004,37.6391,102.205,3,1,1160,10732,2390,13656,1160,0,1,0,0,3,7,1953,0
94228,20160930,865000,30004,37.6387,102.207,3,1.5,1790,7526,2080,10943,1790,0,1,0,0,3,7,1953,2014
94143,20170408,865000,30004,37.638,102.206,3,1.75,1480,8163,2170,11124,1040,440,1,0,0,3,7,1953,0
94168,20170324,825000,30004,37.6381,102.205,4,2.75,2220,11925,2500,11377,1560,660,1,0,0,3,7,1953,1985
94151,20160520,675000,30052,37.6801,102.115,3,2.25,1990,10260,1990,10260,1990,0,2,0,0,4,8,1987,0
94201,20170114,599500,30052,37.6801,102.114,4,2.25,2020,10260,2020,10311,2020,0,2,0,0,4,7,1984,0
94216,20160930,607000,30052,37.6796,102.114,3,2.75,2810,12813,1890,10336,2040,770,2,0,0,3,8,1988,0
94167,20161212,510000,30052,37.6888,102.126,3,1.5,2400,10275,2380,10125,1540,860,1,0,0,4,8,1964,0
94147,20160714,490000,30052,37.6887,102.124,4,2.25,1960,10275,1560,10275,1960,0,2,0,0,3,7,1965,0
94213,20170220,285000,30146,37.5015,102.35,2,1,790,6555,1440,7601,790,0,1,0,0,2,6,1956,0
94221,20161230,208400,30106,37.534,102.365,2,2.5,1570,1268,1570,1300,1570,0,3,0,0,3,7,2007,0
94199,20160827,150550,30168,37.4819,102.289,4,1,1470,6061,1230,6175,1470,0,1.5,0,0,3,7,1945,0
94174,20160805,242000,30168,37.4807,102.29,3,1.75,1580,6099,1330,6099,790,790,1,0,0,5,7,1944,0
94189,20160925,225000,30168,37.4807,102.289,3,1,900,6099,1240,6099,790,110,1,0,0,3,6,1944,0
94184,20160709,275000,30168,37.4806,102.287,4,2,2030,8426,1190,7007,2030,0,2,0,0,3,7,1944,0
94219,20161204,273500,30168,37.4783,102.285,4,1,1360,6000,1230,6000,1020,340,1,0,0,4,6,1944,0
94307,20161112,245000,30022,37.1985,102.001,4,2,1870,8750,1770,8207,1870,0,1,0,2,3,7,1977,0
94274,20161202,755000,30008,37.5745,102.113,3,2.75,2870,6600,2570,7925,2870,0,2,0,2,3,8,1984,0
94271,20170309,649000,30070,37.4145,102.44,2,2.75,2090,23962,1820,32340,2090,0,2,0,3,4,8,1988,0
94287,20160616,445000,30070,37.4137,102.439,3,1.75,1890,32340,1890,40180,1890,0,1.5,0,3,3,8,1976,0
94311,20160723,562000,30070,37.504,102.464,3,3,3290,80471,1830,30494,2330,960,2,0,2,4,8,1975,0
94363,20160620,355000,30070,37.5026,102.465,2,1,1240,27042,2140,20059,1000,240,1,0,1,3,6,1943,0
94286,20161107,407185,30070,37.5051,102.461,3,1.75,1860,48076,1410,23066,1860,0,1.5,0,0,4,8,1929,0
94271,20170412,280000,30070,37.5013,102.463,2,1,990,45528,1730,45528,990,0,1,0,0,4,7,1992,0
94296,20170410,417000,30070,37.501,102.463,3,2.75,1820,52889,1820,45528,1820,0,2,0,0,3,8,1991,0
94311,20161106,416500,30070,37.5003,102.465,4,2,2280,39848,1900,38472,2280,0,2,0,0,4,8,1991,0
94331,20161230,530000,30070,37.4781,102.49,3,0.75,920,20412,1162,54705,920,0,1,1,2,5,6,1950,0
94382,20160617,250000,30002,37.3414,102.218,3,1.75,1160,6134,1330,6301,1160,0,1,0,0,3,7,1998,0
94312,20160609,236000,30002,37.3411,102.219,3,1.75,1330,6301,1330,6144,1330,0,1,0,0,3,7,1998,0
94348,20160625,645000,30177,37.7128,102.365,3,2.75,1850,16960,2470,13761,1850,0,1,0,2,4,8,1953,0
94359,20161217,1.28E+06,30023,37.3293,102.364,4,3.5,5844,10766,3413,10766,5844,0,2,0,1,3,11,2007,0
94408,20160512,1.03E+06,30052,37.6966,102.133,4,3.25,3270,5187,3600,5825,3110,160,2,0,0,3,9,2014,0
94328,20160805,1.30E+06,30052,37.6965,102.134,5,4,3870,5929,3600,5625,3870,0,2,0,0,3,10,2014,0
94318,20161017,1.10E+06,30052,37.6959,102.133,4,2.75,3590,5625,3590,5625,3590,0,2,0,0,3,10,2012,0
94353,20160604,400000,30055,37.4544,102.204,3,2,2260,11305,2080,10248,1130,1130,1,0,0,3,7,1986,0
94373,20161124,290000,30055,37.4585,102.205,2,2,1590,9375,1560,8524,910,680,1,0,0,3,7,1983,0
94413,20160730,295500,30055,37.4605,102.206,3,1.75,1330,10523,1320,8775,1000,330,1,0,0,3,7,1981,0
94353,20160707,170500,30055,37.4599,102.205,2,1,1060,7700,1370,8833,820,240,1,0,0,3,7,1981,0
94413,20170317,295000,30055,37.459,102.205,2,2,1590,8000,1590,8364,910,680,1,0,0,3,7,1984,0
94393,20160620,329950,30055,37.4575,102.204,3,2.5,1820,8085,1860,8625,1820,0,2,0,0,3,7,1983,0
94373,20161029,290000,30055,37.4556,102.203,3,2.5,1190,8175,2230,9520,1190,0,1,0,0,3,7,1986,0
94385,20170325,313100,30055,37.4558,102.212,4,2.5,2660,9030,1870,9030,1450,1210,1,0,0,4,7,1977,0
94375,20160828,263000,30055,37.4556,102.209,3,1.5,1300,7885,1840,7600,1300,0,1,0,0,3,7,1968,0
94425,20161212,301000,30055,37.456,102.209,3,1.75,1840,7200,1770,8075,1220,620,1,0,0,4,7,1968,0
94345,20170317,288000,30055,37.4568,102.21,3,1.5,1300,7313,1770,8075,1300,0,1,0,0,4,7,1968,0
94365,20170217,325500,30055,37.4564,102.211,4,1.75,2290,8142,1840,8142,1490,800,1,0,0,4,7,1969,0
94365,20170311,345000,30055,37.457,102.208,3,1.75,1520,7439,1650,7500,1520,0,1,0,0,4,7,1969,0
94346,20160603,235000,30055,37.4529,102.207,3,2,1530,8700,1960,7600,1530,0,1,0,0,4,7,1970,0
94406,20170311,280000,30055,37.4545,102.208,3,2.25,1900,7800,1730,7800,1390,510,1,0,0,4,8,1977,0
94356,20170331,312000,30055,37.4547,102.209,3,2.25,1470,7857,1900,7600,1180,290,1,0,0,4,7,1973,0
94426,20160714,360000,30055,37.4537,102.211,3,2.25,2130,8466,2250,9682,1290,840,1,0,0,3,7,1983,0
94356,20160820,360000,30055,37.4522,102.208,3,2.25,2200,8000,2170,8000,2200,0,2,0,0,3,8,1981,0
94346,20160723,325000,30055,37.4543,102.21,3,2.5,2330,8627,1940,9607,1480,850,1,0,0,4,7,1980,0
94416,20160915,359000,30055,37.4546,102.211,3,2.5,2430,7857,2160,8740,1730,700,2,0,0,5,8,1980,0
94340,20161231,509000,30119,37.6472,102.362,4,2,1630,1724,1780,3810,1030,600,1.5,0,0,3,6,1915,1970
94350,20160922,691000,30119,37.6474,102.362,2,2,1780,3810,1690,3810,980,800,1.5,0,0,3,7,1922,0
94388,20161125,500000,30125,37.7062,102.311,4,4.5,2690,7350,1660,9000,2690,0,1.5,0,0,5,7,1949,0
94390,20161218,390000,30125,37.7109,102.311,3,1.5,1600,10440,1600,8816,1600,0,1,0,0,3,7,1954,0
94436,20160828,390000,30125,37.7116,102.311,2,1,1270,8164,1580,9095,1270,0,1,0,0,4,6,1941,0
94388,20160609,620000,30125,37.7113,102.309,3,2.5,2590,7237,1670,7648,2590,0,2,0,0,3,8,2004,0
94430,20170401,525000,30125,37.7111,102.309,4,1.75,1600,7400,1640,7500,1210,390,1,0,0,3,7,1973,0
94380,20170211,640500,30125,37.7068,102.308,2,1.75,1640,6750,1760,7490,1340,300,1,0,0,4,8,1939,0
94356,20170219,425000,30125,37.7083,102.308,3,1.75,2120,5992,1840,11000,1060,1060,1,0,0,3,7,1947,0
94435,20161117,525000,30125,37.711,102.308,3,1,2000,22500,2000,10000,1680,320,1,0,0,3,7,1939,0
94415,20160514,458000,30125,37.7105,102.306,3,1,1660,7500,1450,7500,1060,600,1,0,0,4,7,1940,0
94430,20161007,505000,30125,37.711,102.306,4,3,2280,7400,1540,7500,1340,940,1,0,0,3,7,1978,0
94435,20160903,477000,30125,37.7093,102.306,4,1.5,1380,7800,1770,7503,1080,300,1,0,0,3,7,1928,0
94380,20161103,637000,30125,37.7097,102.305,4,2.75,2850,7510,1510,8833,2850,0,2,0,0,3,8,2008,0
94426,20161030,700000,30125,37.7061,102.307,4,2.25,2440,9450,1720,7503,2440,0,1.5,0,0,3,7,1947,2014
94400,20161027,622200,30125,37.7062,102.304,3,1.75,1720,7200,1380,8000,1420,300,1,0,0,3,7,1959,0
94418,20160515,430000,30125,37.7053,102.303,3,2,1510,7066,1950,8089,1230,280,1,0,2,3,7,1973,0
94425,20160620,489000,30125,37.7084,102.303,4,2,2120,11479,1540,11000,1060,1060,1,0,0,4,7,1940,0
94351,20170219,338500,30125,37.7058,102.302,3,2.25,1333,1470,1360,1680,1333,0,3,0,3,3,7,2009,0
94417,20170402,500000,30125,37.7088,102.302,4,2.75,2260,7209,1790,10860,1330,930,1,0,3,3,7,2002,0
94357,20161217,480000,30125,37.7097,102.303,3,1.75,1740,8528,1610,8528,1290,450,1,0,0,4,7,1939,0
94371,20160812,326000,30125,37.7114,102.301,3,2.5,1782,1577,1550,1744,1782,0,3,0,0,3,7,2000,0
94443,20170210,280000,30055,37.4404,102.191,3,1.5,1670,11610,1930,10200,1670,0,1,0,0,4,7,1963,0
94450,20170413,5.35E+06,30004,37.6232,102.22,5,5,8000,23985,4600,21750,6720,1280,2,0,4,3,12,2009,0
94445,20160529,329932,30133,37.7112,102.357,3,1.5,1460,5040,2330,7560,1100,360,1,0,0,3,7,1971,0
94445,20170120,539000,30133,37.7112,102.357,3,1.5,1460,5040,2330,7560,1100,360,1,0,0,3,7,1971,0
94421,20170409,370350,30133,37.711,102.356,3,3.5,1340,1168,1650,1378,1080,260,2,0,2,3,8,2002,0
94432,20160726,350000,30133,37.7114,102.356,3,3.25,1210,941,1650,1493,1000,210,2,0,0,3,8,2002,0
94433,20161106,343000,30133,37.7114,102.356,3,3.25,1210,1173,1650,1493,1000,210,2,0,0,3,8,2002,0
94466,20170217,407000,30177,37.709,102.363,3,1,1140,7785,2080,10620,1140,0,1,0,0,3,8,1954,0
94470,20160519,461000,30133,37.7102,102.356,2,1,1060,7193,1980,7560,1060,0,1,0,0,3,7,1926,0
94428,20161210,355000,30133,37.7115,102.355,3,1,1240,5400,1429,5400,1060,180,1,0,0,4,7,1940,0
94423,20160918,345000,30133,37.7064,102.355,2,1,1130,8081,1220,7800,1130,0,1,0,0,4,7,1921,0
94443,20161112,329000,30133,37.7067,102.354,2,1,940,7700,1290,7375,940,0,1,0,0,4,6,1916,0
94495,20170311,568000,30058,37.4597,102.153,3,2.5,2740,22499,2710,22499,2740,0,2,0,0,3,9,1994,0
94485,20160731,610000,30058,37.4602,102.152,3,2.5,2910,12283,2680,22499,2910,0,2,0,2,3,10,1993,0
94475,20170115,583000,30003,37.332,102.334,4,2.5,3390,10519,2830,10519,3390,0,2,0,2,3,10,1990,0
94435,20170116,560000,30003,37.334,102.332,4,3,3080,9601,3200,9375,3080,0,2,0,1,3,10,1990,0
94450,20160606,1.15E+06,30052,37.6307,102.088,3,1.5,2170,16600,3130,13875,1130,1040,1,1,2,3,10,1979,0
94483,20160910,585000,30052,37.6295,102.089,4,2.5,2370,15200,2360,13879,1660,710,1,0,0,3,8,1975,0
94510,20160604,583000,30052,37.6309,102.093,6,2.75,2630,16411,2250,12255,1650,980,1,0,0,4,8,1974,0
94436,20160718,442000,30052,37.6304,102.097,4,1.5,1960,12688,2050,9375,1960,0,1.5,0,0,4,7,1962,0
94487,20170428,815000,30075,37.5907,102.086,4,1.75,2970,14880,3310,13388,1560,1410,1,0,4,5,9,1962,0
94512,20160820,1.48E+06,30075,37.592,102.085,4,3.5,5220,15411,3110,14124,3550,1670,2,0,3,3,11,2006,0
94491,20160625,804100,30059,37.5399,102.16,4,2.5,3070,8086,3320,10738,3070,0,2,0,0,3,10,2005,0
94487,20160620,1.23E+06,30115,37.6792,102.273,5,3.25,3240,6551,2740,9300,2500,740,1.5,0,4,4,9,1939,0
94485,20160806,1.88E+06,30115,37.6789,102.273,5,3.5,4390,6220,2740,6448,3170,1220,2,0,3,3,9,2013,0
94550,20160829,800000,30115,37.676,102.272,3,2.5,2760,9471,3040,6765,1760,1000,1,0,2,3,8,1956,0
94478,20170424,699000,30115,37.6768,102.269,2,1.5,1400,4050,1900,5940,1400,0,1,0,0,4,8,1954,0
94472,20170325,855000,30115,37.6774,102.267,4,3,2590,6250,2260,6780,2240,350,2,0,2,3,9,1964,0
94475,20170203,1.05E+06,30115,37.6772,102.267,4,2.5,3260,5974,2260,6780,2820,440,2,0,1,3,9,2007,0
94537,20160915,1.21E+06,30115,37.6762,102.267,4,3.5,3590,5335,2100,6250,3140,450,2,0,2,3,9,2006,0
94539,20170423,1.30E+06,30115,37.6763,102.267,4,3.5,3590,5334,2100,6250,3140,450,2,0,2,3,9,2006,0
94497,20161224,500000,30115,37.6778,102.267,2,1,1440,7130,1970,7130,1210,230,1,0,2,3,7,1948,0
94490,20161114,1.54E+06,30115,37.677,102.275,4,4.5,5770,10050,2950,6700,3160,2610,1,0,3,5,9,1949,0
94488,20161015,1.15E+06,30115,37.681,102.273,2,2.25,2320,9300,2790,9300,1920,400,1.5,0,4,5,9,1937,0
94528,20160612,1.18E+06,30115,37.6826,102.274,4,2.5,3200,7500,2500,6500,1860,1340,1.5,0,1,5,8,1948,0
94563,20170406,1.04E+06,30115,37.6821,102.273,3,1.75,1900,9375,2760,9375,1330,570,1,0,1,4,8,1941,0
94513,20170323,925000,30115,37.6819,102.272,4,2.25,2110,6375,2760,6375,1600,510,1,0,2,4,8,1941,0
94556,20170113,630000,30115,37.6782,102.278,3,1.75,1540,6930,1760,6930,1250,290,1,0,0,3,7,1944,0
94486,20160528,925000,30115,37.6784,102.277,3,2.5,2690,7000,1800,6435,1840,850,2,0,0,5,7,1943,0
94514,20170324,750000,30115,37.6819,102.271,4,1.5,1950,6300,1760,6300,1650,300,1.5,0,1,3,7,1944,0
94514,20161028,550000,30115,37.6814,102.269,4,2.75,1690,6090,1820,6090,1400,290,1.5,0,0,3,7,1945,0
94494,20170331,725000,30115,37.6823,102.27,3,2,1820,6324,1850,6440,910,910,1,0,0,5,7,1945,0
94523,20160821,419990,30029,37.5528,101.999,3,2.5,1690,1689,1540,1689,1150,540,2,0,0,3,8,2014,0
94533,20160820,462608,30029,37.5528,101.999,3,2.5,2010,2778,1540,1689,1390,620,2,0,0,3,8,2014,0
94543,20160904,439990,30029,37.5526,101.999,4,2.5,1540,1994,1540,1689,1540,0,2,0,0,3,8,2014,0
94553,20161004,351358,30029,37.5526,101.998,2,1.75,1210,1189,1540,1672,1210,0,2,0,0,3,8,2014,0
94583,20160702,484998,30029,37.5524,101.999,4,2.5,1540,1870,1540,1619,1540,0,2,0,0,3,8,2014,0
94523,20160708,357562,30029,37.5522,101.999,2,1.75,1210,1032,1210,1090,1210,0,2,0,0,3,8,2014,0
94533,20160623,491234,30029,37.5521,101.999,4,2.5,1540,1860,1210,1090,1540,0,2,0,0,3,8,2014,0
94563,20160616,357186,30029,37.5519,101.999,2,1.75,1210,1040,1210,1090,1210,0,2,0,0,3,8,2014,0
94523,20170306,550000,30029,37.5514,101.998,3,2.5,2010,2261,1690,1899,1390,620,2,0,0,3,8,2014,0
94543,20170413,395000,30029,37.5513,101.998,2,1.75,1210,1161,1700,2285,1210,0,2,0,0,3,8,2014,0
94563,20160512,453246,30029,37.5517,101.998,3,2.5,2010,2287,1690,1662,1390,620,2,0,0,3,8,2014,0
94573,20160519,386591,30029,37.5518,101.998,3,2.5,1690,1613,1690,1662,1150,540,2,0,0,3,8,2014,0
94583,20160514,372977,30029,37.5518,101.998,3,2.5,1690,1618,1690,1618,1150,540,2,0,0,3,8,2014,0
94523,20160729,404763,30029,37.5521,101.998,3,2.5,1690,1609,1690,1860,1150,540,2,0,0,3,8,2014,0
94543,20160804,472217,30029,37.5523,101.998,3,2.5,2010,2212,1690,1619,1390,620,2,0,0,3,8,2014,0
94553,20160805,413565,30029,37.5524,101.998,3,2.5,1690,1613,1690,1619,1150,540,2,0,0,3,8,2014,0
94573,20160805,479990,30029,37.5525,101.998,3,2.5,2010,2386,1690,1870,1390,620,2,0,0,3,8,2014,0
94599,20160821,779000,30115,37.6792,102.275,2,2.25,2130,5920,2130,7192,1830,300,1,0,0,3,8,1950,0
94545,20160829,810000,30115,37.6813,102.275,3,2,2870,6360,2310,6466,1790,1080,1.5,0,1,4,8,1946,0
94526,20160701,476000,30115,37.6763,102.282,4,3,2890,6885,2180,6885,1590,1300,1,0,0,3,7,1945,2015
94558,20170210,325000,30023,37.3301,102.365,3,1.75,2420,14862,2550,14675,1380,1040,1,0,0,3,8,1977,0
94578,20170102,230000,30023,37.3308,102.365,3,1.75,1520,15344,2270,14981,1520,0,1,0,0,3,8,1968,0
94619,20170126,295000,30023,37.3317,102.365,3,1.75,1930,13350,2270,13350,1930,0,1,0,0,3,8,1967,0
94652,20160923,1.11E+06,30199,37.6531,102.405,6,4,3600,6224,1430,6224,2610,990,2,0,0,3,9,1945,2006
94570,20170216,750000,30052,37.6287,102.089,4,2.5,2510,17200,2370,14621,1540,970,1,0,2,4,9,1977,0
94561,20170427,645000,30106,37.5545,102.354,3,3.25,3870,11000,2970,11000,2970,900,2,0,2,3,9,1991,0
94591,20170426,260000,30031,37.4196,102.193,3,2.25,1413,3403,1763,3719,1413,0,2,0,0,3,8,2009,0
94631,20170219,299000,30031,37.4214,102.191,3,2.25,1350,3582,1940,3860,1350,0,2,0,0,3,8,2010,0
94601,20170423,389950,30031,37.4221,102.192,3,2.5,2283,3996,1760,3992,2283,0,2,0,0,3,8,2008,0
94591,20160617,286800,30031,37.4222,102.193,3,2.5,1413,3600,2150,3869,1413,0,2,0,0,3,8,2011,0
94641,20161113,305000,30031,37.4213,102.194,4,2.25,1763,3717,1763,3666,1763,0,2,0,0,3,8,2012,0
94664,20160623,233500,30031,37.3916,102.167,3,2.25,1650,2958,1510,3788,1650,0,2,0,0,3,7,1985,0
94634,20161104,230000,30031,37.3912,102.167,3,2,1510,3413,1570,3777,1510,0,2,0,0,3,7,1985,0
94574,20160918,233703,30031,37.3908,102.167,3,2.25,1650,3788,1510,3994,1650,0,2,0,0,3,7,1985,0
94584,20160725,230000,30023,37.3054,102.369,5,1,1410,9000,1200,8346,1410,0,1,0,0,5,7,1967,0
94584,20170108,218250,30023,37.305,102.371,3,1,1270,7344,1290,7300,970,300,1,0,0,3,7,1967,0
94604,20160819,375000,30034,37.7221,102.162,3,2.5,1520,5649,1540,5000,1520,0,2,0,0,4,7,1989,0
94574,20161027,334500,30042,37.3872,102.154,3,2.5,1990,3694,2110,3842,1990,0,2,0,0,3,8,1989,0
94654,20170402,336000,30042,37.3885,102.154,3,2.5,2110,4549,2110,4030,2110,0,2,0,0,4,8,1989,0
94594,20160710,355000,30042,37.3875,102.153,3,2.5,2110,4038,2110,3727,2110,0,2,0,0,4,8,1989,0
94644,20160623,345950,30042,37.3878,102.153,3,2.5,2110,4118,2110,4044,2110,0,2,0,0,3,8,1989,0
94655,20160708,513000,30029,37.5764,101.996,3,2.5,1810,4592,1810,4758,1810,0,2,0,0,3,8,1992,0
94645,20161114,517500,30029,37.5776,101.996,3,2.5,1810,4332,1740,4332,1810,0,2,0,0,3,8,1992,0
94665,20170413,477000,30029,37.5772,101.998,3,2.5,1740,4960,1740,5021,1740,0,2,0,0,3,8,1992,0
94665,20170305,485000,30029,37.5764,101.996,3,2.5,1760,3097,1760,3285,1760,0,2,0,0,3,8,1992,0
94595,20170305,340000,30030,37.3831,102.185,4,2.5,2665,5868,2665,6092,2665,0,2,0,0,3,9,2006,0
94605,20161014,325000,30030,37.3831,102.185,4,2.5,2963,5797,2665,6119,2963,0,2,0,0,3,9,2006,0
94645,20161106,368000,30030,37.3799,102.184,4,2.5,2689,5724,2665,5700,2689,0,2,0,0,3,9,2006,0
94665,20170225,425000,30030,37.3803,102.184,4,2.5,2689,6688,2665,5700,2689,0,2,0,0,3,9,2006,0
94665,20161023,398000,30030,37.3801,102.185,5,2.5,3004,5700,2665,5700,3004,0,2,0,0,3,9,2006,0
94626,20170508,448500,30118,37.5412,102.286,3,2.5,2080,3920,2110,3710,2080,0,2,0,0,3,8,2010,0
94576,20160723,455000,30118,37.5403,102.286,4,2.5,2090,4400,2090,3430,2090,0,2,0,0,3,8,2011,0
94616,20160519,433500,30118,37.5418,102.287,3,2.5,2200,3360,2130,3423,2200,0,2,0,0,3,8,2009,0
94636,20170420,541900,30007,37.6091,102.147,3,2.5,1880,3054,1840,3815,1880,0,2,0,0,3,8,1988,0
94576,20160623,550000,30007,37.6075,102.147,3,2.5,1900,3255,1880,3350,1900,0,2,0,0,3,8,1988,2000
94596,20160703,509000,30007,37.6092,102.146,2,1.5,1930,3521,1840,3576,1930,0,2,0,0,3,8,1989,0
94657,20170130,359000,30056,37.4917,102.167,3,2.25,1990,4331,1690,3688,1990,0,2,0,0,3,7,1997,0
94607,20160514,340000,30056,37.4907,102.167,3,2.25,1970,3716,1780,3716,1970,0,2,0,0,3,7,1997,0
94627,20160521,288400,30056,37.4915,102.167,3,2.25,1870,3230,1620,3363,1870,0,2,0,0,3,7,1997,0
94638,20160722,209950,30023,37.3052,102.362,4,1,1630,8400,1190,8989,1630,0,1,0,0,3,6,1962,0
94588,20170326,184000,30023,37.3072,102.363,3,1,1100,8680,1100,9220,1100,0,1,0,0,3,6,1962,0
94629,20170424,222000,30023,37.3086,102.365,3,1,1460,8400,1060,8563,1460,0,1,0,0,4,6,1962,0
94599,20160506,136500,30023,37.3076,102.362,3,1.5,1420,8580,1200,8580,1420,0,1,0,0,3,6,1962,0
94599,20161008,224097,30023,37.3076,102.362,3,1.5,1420,8580,1200,8580,1420,0,1,0,0,3,6,1962,0
94609,20170313,172380,30023,37.3078,102.365,3,1,970,8378,1050,8563,970,0,1,0,0,4,6,1962,0
94629,20170430,222000,30023,37.3074,102.371,3,1,990,8840,1120,8625,990,0,1,0,0,3,6,1966,0
94609,20170325,210490,30023,37.3066,102.371,3,1,990,8528,1228,8840,990,0,1,0,0,3,6,1966,0
94639,20161211,180000,30023,37.3062,102.371,3,1,1384,8960,1000,8470,1384,0,1,0,0,4,6,1965,0
94620,20160919,225000,30023,37.3054,102.371,3,1,1290,8470,1300,7350,970,320,1,0,0,4,7,1966,0
94670,20160811,205950,30023,37.306,102.37,3,1,1490,8239,1200,8470,1490,0,1,0,0,4,6,1963,0
94590,20170326,196000,30023,37.3056,102.37,3,1,1000,8470,1020,8470,1000,0,1,0,0,4,6,1963,0
94580,20160815,207500,30023,37.3059,102.368,3,1,1170,8816,1200,9108,1170,0,1,0,0,4,6,1966,0
94670,20170226,160000,30023,37.3056,102.368,3,1,880,8976,990,8760,880,0,1,0,0,4,6,1966,0
94625,20160508,375000,30032,37.369,102.287,6,2.25,3206,5793,2527,5804,3206,0,2,0,0,3,7,2012,0
94635,20160722,324950,30032,37.3693,102.286,4,2.5,2229,5723,2738,5742,2229,0,2,0,0,3,7,2012,0
94585,20160804,488000,30072,37.7511,102.17,3,2.5,1940,5660,2110,4581,1940,0,2,0,0,3,8,2001,0
94595,20160603,548000,30072,37.7508,102.17,3,2.5,2110,4099,2110,4871,2110,0,2,0,0,3,8,2001,0
94625,20160923,430000,30059,37.4916,102.162,4,2.75,2290,5249,2270,4348,2290,0,2,0,0,3,7,2003,0
94587,20161208,408500,30092,37.3315,102.169,4,2.5,2720,7043,2640,6958,2720,0,2,0,0,3,9,2003,0
94627,20161121,395000,30092,37.3325,102.168,4,3,2500,6278,2700,7200,2500,0,2,0,0,3,9,2002,0
94607,20170507,264000,30092,37.3205,102.178,3,2.25,1552,3677,1677,3677,1552,0,2,0,0,3,7,2012,0
94617,20161218,245000,30092,37.3204,102.178,3,2.25,1422,3677,1677,3677,1422,0,2,0,0,3,7,2012,0
94627,20170430,282000,30092,37.3198,102.178,3,2.25,1552,3600,1677,3600,1552,0,2,0,0,3,7,2012,0
94657,20170421,281000,30092,37.32,102.178,4,2.25,1677,3600,1677,3600,1677,0,2,0,0,3,7,2012,0
94667,20160908,834950,30034,37.718,102.156,5,3.5,3630,4911,3600,4992,2790,840,2,0,0,3,9,2014,0
94597,20160804,809950,30034,37.7184,102.156,4,3.5,3660,4903,3630,4992,2760,900,2,0,0,3,9,2014,0
94650,20170326,292500,30001,37.3351,102.289,4,2.5,1610,4568,1834,4604,1610,0,2,0,0,3,7,2006,0
94673,20161105,300000,30028,37.7335,102.227,3,1,970,12300,2040,9994,970,0,1,0,0,3,7,1982,0
94622,20170425,380000,30056,37.4952,102.178,4,2.5,2400,9398,1330,8249,1310,1090,1,0,0,4,7,1958,0
94662,20161124,210000,30056,37.4943,102.178,2,1,970,8874,1340,8175,970,0,1,0,0,3,7,1968,0
94657,20170421,479900,30028,37.7438,102.229,4,2,2510,9750,1980,9750,1630,880,1,0,0,3,8,1960,0
94679,20160929,315000,30028,37.7425,102.23,3,1,1070,9497,1710,9561,1070,0,1,0,0,3,7,1955,0
94624,20161029,810000,30118,37.5484,102.269,5,3.5,3550,9600,2030,9600,2550,1000,2,0,0,3,9,1998,0
94665,20160715,850000,30118,37.5468,102.267,6,3.25,4920,20590,3700,14994,2730,2190,1,0,3,4,9,1960,0
94680,20160919,375000,30118,37.5491,102.268,3,1,1130,12500,2280,8750,1130,0,1.5,0,0,3,7,1954,0
94680,20170512,530000,30042,37.3628,102.147,2,2.25,2080,11285,2590,13048,1180,900,1,0,0,4,8,1954,0
94636,20161121,695000,30027,37.5473,102.016,3,3.5,2630,4713,2450,4187,2030,600,2,0,2,3,9,2008,0
94656,20160614,735000,30027,37.5471,102.016,4,2.75,2450,4187,2320,4187,2450,0,2,0,2,3,8,2010,0
94686,20160903,615000,30027,37.5456,102.016,3,2.5,1980,3128,2160,2240,1890,90,2,0,0,3,8,2009,0
94686,20160903,605000,30027,37.545,102.015,3,2.5,2010,3667,2350,3600,2010,0,2,0,0,3,9,2008,0
94696,20170123,625000,30027,37.5463,102.015,3,2.5,2010,3200,2250,3200,2010,0,2,0,0,3,9,2009,0
94707,20160905,447500,30001,37.3003,102.263,4,2.5,2425,9017,2725,7019,2425,0,2,0,0,3,9,2013,0
94667,20160805,457000,30001,37.2958,102.265,4,2.5,2820,6983,2597,7222,2820,0,2,0,0,3,9,2013,0
94697,20170320,453000,30001,37.2953,102.265,4,2.5,2502,8306,2597,6983,2502,0,2,0,0,3,9,2013,0
94697,20161013,541800,30001,37.2931,102.264,4,2.5,3118,7866,2673,6500,3118,0,2,0,2,3,9,2014,0
94707,20160723,549950,30001,37.2931,102.264,4,3.5,3906,9674,2673,6500,3906,0,2,0,2,3,9,2014,0
94697,20170120,524225,30001,37.2905,102.264,4,2.5,3056,11385,2849,8607,3056,0,2,0,0,3,9,2014,0
94727,20170426,499160,30001,37.2904,102.264,4,2.5,2628,11466,2849,10909,2628,0,2,0,0,3,9,2014,0
94659,20160818,338000,30055,37.4367,102.199,3,2.5,1590,7819,1790,7733,1590,0,2,0,0,3,7,1992,0
94687,20160728,215000,30058,37.4479,102.176,3,1,1180,7669,1190,7669,1180,0,1,0,0,4,7,1967,0
94738,20170218,249500,30058,37.4249,102.178,3,1,1180,7200,1180,7200,1180,0,1,0,0,4,7,1968,0
94688,20170220,248000,30031,37.4233,102.177,3,1,1180,6947,1760,8657,1180,0,1,0,0,4,7,1968,0
94702,20160605,229000,30168,37.5094,102.31,2,1,1190,7408,1140,7408,830,360,1,0,0,3,6,1941,0
